Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,4.197E-11,0,,,0,,9.99991,9.99998,19.9999,0.00010658,1000,1000,9.6581E-05,9.6581E-05,1.60002E-05,8.05808E-05,2.88849E-05,5.16959E-05,1.67899E-11,1.861E-11,3.2723E-05,,1,4.19748E-11,0,0,0,0,0,0,1,9.05799E-05,9.99916E-06,4.5,2,1.02162,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,1,1,0.0625009,0.0625009,2.859E-08,0.570517,8.2625,9.13748,17.4,2.60002,994.161,999.139,0.889626,2.48963,1.6E-05,0.88961,0.318889,0.570721,1.6,0.550912,0.627693,0.0625005,0,0,0.999998,1.48435E-06,5.65499E-08,1.22795E-08,1.6312E-08,0,1,1,0.11039,4.37735,2,1.00569,0.146669,0.13386,0.123716,0.118421,0.116071,0.116197,0.119937,0.125129
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,1,1,0.0625001,0.0625008,0,,8.2625,9.13748,17.4,2.60002,994.161,999.139,0.889626,2.48963,1.6E-05,0.88961,0.318889,0.570721,1.6,0.550912,0.627693,0.0625005,0,0,1,0,0,0,0,0,1,1,0.11039,4.37735,2,1.00569,0.146669,0.13386,0.123716,0.118421,0.116071,0.116197,0.119937,0.125129
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,1,1,0.937494,0.0625008,1,0.570517,8.37052,8.22948,16.6,3.4,992.487,990.633,0.903978,3.30398,3.68398E-06,0.903974,0.672467,0.231507,2.4,1.02567,1.1656,,0,0,0,0,0,0.429483,0.570517,0,1,1,0.0960256,4.92323,0.460498,1.28283,0.0215989,0.0618354,0.132075,0.194681,0.207834,0.181539,0.128891,0.0715459
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,1,1,0.937491,0.0625007,1,0,7.8,8.8,16.6,3.4,984.99,998.13,0.90471,3.30471,3.27168E-06,0.904707,0.571541,0.333166,2.4,0.567184,1.3922,,0,0,0,0,0,1,0,0,1,1,0.0952932,4.41304,0.40896,1.22128,0.0371575,0.0967135,0.179629,0.221693,0.196556,0.143537,0.0849133,0.0398005
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,1,1,0.937497,0.0625008,1,1,8.8,7.8,16.6,3.4,998.13,984.99,0.903427,3.30343,3.99437E-06,0.903423,0.748444,0.154979,2.4,1.37082,0.995019,,0,0,0,0,0,0,1,0,1,1,0.0965769,5.30729,0.499296,1.32917,0.0098864,0.0355792,0.0962761,0.174346,0.216324,0.210147,0.161997,0.0954437
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Liable,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,9.142E-07,2.0008E-07,0.0625012,0.0625011,1.18E-14,0.635114,9,9.99998,19,1.00002,998.808,1000,0.882723,0.882723,1.6E-05,0.882707,0.882707,0,6.05775E-07,1.184E-13,1,0.0625007,0.999999,7.14119E-07,2.0008E-07,2.9302E-13,3.01656E-14,4.3037E-15,7.491E-15,0,1,1,0.117293,7.02473,2,1.33551,0,0,0,7.96039E-08,1.50878E-07,0.321641,0.331993,0.346367
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Not Liable,,MODRA CM 4 FSM 0 DM 1 LT 1.2 UPC 8E-06,1.94E-06,619,5.2168E-07,2.0008E-07,0.0625008,0.0625007,2.29E-15,0.381944,9,9.99998,19,1.00002,998.808,1000,0.89353,0.89353,1.6E-05,0.893514,0,0.893514,4.48767E-07,4.9417E-07,0,0.0625004,0.999999,3.21597E-07,2.0008E-07,2.99233E-13,6.52561E-16,1.4124E-15,8.728E-16,0,1,1,0.106486,2.88002,2,0.81915,0.229624,0.209569,0.193689,0.185398,0.18172,1.32049E-07,1.30311E-07,9.49446E-08
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,All,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,4.065E-11,1.86365E-11,0.0625009,0.0625009,2.09E-18,0.348046,9.99991,9.99998,19.9999,0.000112764,1000,1000,0.00010276,0.00010276,1.96187E-05,8.31416E-05,3.07023E-05,5.24393E-05,3.86218E-11,4.125E-11,3.4734E-05,0.125001,1,2.20086E-11,1.86365E-11,2.40524E-17,4.81514E-19,1.3634E-18,7.278E-19,0,1,9.31452E-05,1.00036E-05,4.5,1.63488,0.709274,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Dispute Arises,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,4.3636E-07,2.0008E-07,0.0625009,0.0625009,2.25E-14,0.348046,9,9.99998,19,1.00002,998.808,1000,0.892622,0.892622,1.91988E-05,0.892602,0.329618,0.562985,4.14641E-07,4.4283E-07,0.372904,0.125001,1,2.36283E-07,2.0008E-07,2.58224E-13,5.1695E-15,1.4637E-14,7.814E-15,0,1,1,0.107398,4.32739,1.5999,0.696763,0.150531,0.137862,0.126309,0.118569,0.114103,0.11331,0.116979,0.122338
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Not Litigated,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,2.201E-11,0,,,0,,9.99991,9.99998,19.9999,0.000112764,1000,1000,0.00010276,0.00010276,1.96187E-05,8.31416E-05,3.07023E-05,5.24393E-05,8.80344E-12,3.044E-11,3.4734E-05,,1,2.20086E-11,0,0,0,0,0,0,1,9.31452E-05,1.00036E-05,4.5,1.63488,0.709274,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Litigated,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,1,1,0.0625009,0.0625009,1.122E-07,0.348046,8.325,9.07498,17.4,2.60002,994.869,999,0.892622,2.49262,1.91988E-05,0.892602,0.329618,0.562985,1.6,0.580064,0.624614,0.125001,0,0,0.999999,1.29061E-06,2.58372E-08,7.3155E-08,3.9054E-08,0,1,1,0.107398,4.32739,1.5999,0.696763,0.150531,0.137862,0.126309,0.118569,0.114103,0.11331,0.116979,0.122338
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Settles,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,1,1,0.0625001,0.0625008,0,,8.325,9.07498,17.4,2.60002,994.869,999,0.892622,2.49262,1.91988E-05,0.892602,0.329618,0.562985,1.6,0.580064,0.624614,0.125001,0,0,1,0,0,0,0,0,1,1,0.107398,4.32739,1.5999,0.696763,0.150531,0.137862,0.126309,0.118569,0.114103,0.11331,0.116979,0.122338
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Tried,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,1,1,0.570038,0.0725502,1,0.348046,8.49609,8.1039,16.6,3.40001,990.182,959.763,0.901399,3.3014,1.17588E-05,0.901387,0.131707,0.76968,2.4,1.74961,0.172758,,0,0,0,0,0,0.651954,0.348046,0,1,1,0.0986132,3.09951,0.979901,0.64949,0.120991,0.222212,0.287693,0.22696,0.101915,0.0300954,0.00803189,0.00210085
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Loses,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,1,1,0.568965,0.0711202,1,0,7.8,8.79999,16.6,3.40001,984.99,998.13,0.901577,3.30158,1.17931E-05,0.901565,0.0989278,0.802638,2.4,1.08998,0.242052,,0,0,0,0,0,1,0,0,1,1,0.0984346,2.92299,0.982761,0.63287,0.141997,0.247311,0.295488,0.208442,0.0810445,0.0201472,0.0045321,0.00103842
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Wins,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,1,1,0.572047,0.075229,1,1,9.8,6.79999,16.6,3.40001,999.908,887.896,0.901064,3.30106,1.16945E-05,0.901052,0.193108,0.707944,2.4,2.98522,0.0429569,,0,0,0,0,0,0,1,0,1,1,0.0989478,3.43018,0.974544,0.680621,0.0816428,0.175198,0.273091,0.261649,0.14101,0.0487302,0.0145876,0.00409097
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Liable,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,5.9104E-07,2.0008E-07,0.062501,0.062501,8.82E-15,0.510324,9,9.99998,19,1.00002,998.808,1000,0.883944,0.883944,2.30493E-05,0.883921,0.883921,0,4.76514E-07,3.9096E-07,1,0.125001,0.999999,3.90964E-07,2.0008E-07,2.71786E-13,1.09597E-14,4.3185E-15,4.501E-15,0,1,1,0.116079,6.91545,1.92077,0.889138,0,0,0,7.42588E-08,0.0543777,0.303858,0.313696,0.328068
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Not Liable,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1.2E-05,5.39E-07,565,3.4438E-07,2.0008E-07,0.0625008,0.0625008,3.06E-14,0.320195,9,9.99998,19,1.00002,998.808,1000,0.897782,0.897782,1.69092E-05,0.897765,0,0.897765,3.77848E-07,4.7368E-07,0,0.125001,1,1.44301E-07,2.0008E-07,2.5016E-13,1.72635E-15,2.0773E-14,9.784E-15,0,1,1,0.102235,2.78838,1.4091,0.582367,0.240045,0.219841,0.201419,0.189076,0.149619,1.30656E-07,1.29037E-07,9.40376E-08
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,6.913E-11,2.34312E-11,0.177251,0.173622,1.9E-14,0.474457,9.99992,9.99997,19.9999,0.000112407,1000,1000,0.000102407,0.000102407,3.00002E-05,7.2407E-05,2.48214E-05,4.75856E-05,5.57844E-11,7.762E-11,2.8667E-05,0.342432,1,4.56984E-11,2.32195E-11,2.12132E-17,1.92673E-13,9.9788E-15,9.009E-15,0,1,8.2407E-05,9.99998E-06,4.5,3,0.708301,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,8.3888E-07,2.84335E-07,0.177251,0.173622,2.3E-10,0.474457,9,9.99997,19,1.00003,998.808,1000,0.878681,0.878682,3E-05,0.878651,0.301206,0.577446,6.76938E-07,9.4186E-07,0.347866,0.342432,0.999999,5.54546E-07,2.81766E-07,2.5742E-13,2.33807E-09,1.2109E-10,1.093E-10,0,1,1,0.121349,4.29787,3,0.689144,0.154194,0.138692,0.126093,0.118635,0.11452,0.113248,0.115565,0.119054
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,4.57E-11,0,,,0,,9.99992,9.99997,19.9999,0.000112407,1000,1000,0.000102407,0.000102407,3.00002E-05,7.2407E-05,2.48214E-05,4.75855E-05,1.82794E-11,5.631E-11,2.8667E-05,,1,4.56984E-11,0,0,0,0,0,0,1,8.2407E-05,9.99998E-06,4.5,3,0.708301,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,1,1,0.177251,0.173622,0.00081,0.474457,8.55623,8.8431,17.3993,2.60068,996.096,997.365,0.883541,2.48419,2.70368E-05,0.883514,0.230632,0.652882,1.60065,0.909386,0.424266,0.342432,0,0,0.990966,9.05343E-07,0.00822294,0.00042588,0.0003845,0,1,1,0.116486,3.70676,2.70368,0.661049,0.212095,0.179923,0.145591,0.115957,0.0951247,0.0846332,0.0826215,0.0840559
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,1,1,0.171216,0.171216,0,,8.54243,8.85754,17.4,2.60003,996.066,997.802,0.883502,2.4835,2.71009E-05,0.883475,0.227414,0.656061,1.6,0.898691,0.42786,0.342432,0,0,1,0,0,0,0,0,1,1,0.116525,3.69492,2.71009,0.659112,0.213998,0.181377,0.146114,0.114924,0.0931142,0.0833457,0.0825342,0.0845936
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,1,1,0.836943,0.437443,1,0.474457,8.74891,7.85107,16.6,3.40002,992.068,945.828,0.890618,3.29062,2.00011E-05,0.890598,0.287657,0.602942,2.4,1.8246,0.333785,,0,0,0,0,0,0.525543,0.474457,0,1,1,0.109402,3.97052,2.00011,0.769488,0.0196715,0.0855706,0.23343,0.33701,0.231852,0.0768424,0.0139239,0.00169989
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,1,1,0.836275,0.437447,1,0,7.8,8.79998,16.6,3.40002,984.99,998.13,0.891191,3.29119,2.00009E-05,0.891171,0.226976,0.664195,2.4,0.944148,0.562875,,0,0,0,0,0,1,0,0,1,1,0.108829,3.75492,2.00009,0.747429,0.0273027,0.110023,0.269457,0.33736,0.194658,0.0527045,0.00771523,0.000780105
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,1,1,0.837682,0.437438,1,1,9.8,6.79998,16.6,3.40002,999.908,887.894,0.889984,3.28998,2.00014E-05,0.889964,0.354872,0.535093,2.4,2.79986,0.080029,,0,0,0,0,0,0,1,0,1,1,0.110036,4.20934,2.00014,0.793921,0.0112187,0.0584847,0.193523,0.336623,0.273051,0.103579,0.0208011,0.0027187
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,1.4413E-06,2.17297E-07,0.101254,0.0922142,2.15E-10,0.585396,9,9.99997,19,1.00003,998.808,1000,0.865895,0.865896,3E-05,0.865865,0.865865,0,8.37459E-07,1.241E-06,0.999999,0.168615,0.999999,1.22403E-06,2.12433E-07,2.13181E-13,4.64968E-09,8.9062E-11,1.258E-10,0,1,1,0.134135,7.01669,3,0.945118,0,0,9.24844E-08,1.72211E-07,2.43956E-07,0.325551,0.332209,0.342239
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 1E-05,3.984E-07,628,5.1752E-07,3.20094E-07,0.204771,0.203101,2.39E-10,0.421209,9,9.99997,19,1.00003,998.808,1000,0.885502,0.885502,3E-05,0.885472,0,0.885472,5.91311E-07,7.8228E-07,0,0.404225,0.999999,1.97424E-07,3.1875E-07,2.81019E-13,1.10499E-09,1.3818E-10,1.006E-10,0,1,1,0.114528,2.84757,3,0.552601,0.236445,0.212674,0.193355,0.181918,0.175608,1.07373E-07,7.36103E-08,7.06701E-08
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,9.166E-11,1.92182E-11,0.146831,0.143428,1.9E-18,0.670551,9.99992,9.99997,19.9999,0.000107324,1000,1000,9.73215E-05,9.73216E-05,3.20002E-05,6.53213E-05,2.11975E-05,4.41238E-05,5.97246E-11,1.026E-10,2.5046E-05,0.280717,1,7.24386E-11,1.90197E-11,1.98458E-17,1.9854E-13,6.27E-19,1.276E-18,0,1,7.5324E-05,1.00027E-05,4.5,4,0.740619,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,1.2168E-06,2.55141E-07,0.146831,0.143428,2.53E-14,0.670551,9,9.99997,19,1.00003,998.808,1000,0.867237,0.867238,3.2E-05,0.867205,0.281418,0.585787,7.92903E-07,1.3619E-06,0.332508,0.280717,0.999999,9.61694E-07,2.52505E-07,2.63473E-13,2.63582E-09,8.3241E-15,1.694E-14,0,1,1,0.132795,4.21209,4,0.70986,0.161426,0.143492,0.128915,0.119772,0.113887,0.110566,0.110519,0.111424
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,7.244E-11,0,,,0,,9.99992,9.99997,19.9999,0.000107324,1000,1000,9.73215E-05,9.73215E-05,3.20002E-05,6.53213E-05,2.11975E-05,4.41238E-05,2.89754E-11,8.651E-11,2.5046E-05,,1,7.24386E-11,0,0,0,0,0,0,1,7.5324E-05,1.00027E-05,4.5,4,0.740619,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,1,1,0.146831,0.143428,9.903E-08,0.670551,8.49848,8.90149,17.4,2.60003,995.771,997.642,0.872047,2.47205,3.02735E-05,0.872016,0.2391,0.632916,1.6,0.836325,0.450164,0.280717,0,0,0.989668,1.03266E-06,0.0103308,3.26255E-08,6.6405E-08,0,1,1,0.127984,3.72383,3.78419,0.682643,0.222129,0.176739,0.136189,0.108817,0.0940439,0.0878122,0.0868636,0.0874061
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,1,1,0.140358,0.140359,0,,8.48072,8.91925,17.4,2.60003,995.726,998.142,0.871956,2.47196,3.0339E-05,0.871925,0.235866,0.636059,1.6,0.82236,0.454863,0.280717,0,0,1,0,0,0,0,0,1,1,0.128075,3.72209,3.79238,0.681263,0.224134,0.177497,0.135105,0.106665,0.0927885,0.087923,0.0875958,0.0882916
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,1,1,0.566766,0.0703272,1,0.670551,9.1411,7.45887,16.6,3.40003,994.993,924.209,0.845246,3.24525,3.1833E-05,0.845215,0.784972,0.0602424,2.4,1.61057,0.773135,,0,0,0,0,0,0.329449,0.670551,0,1,1,0.154785,7.1443,3.97913,1.03191,0.000656604,0.00245563,0.00713785,0.0184177,0.0518475,0.138732,0.293999,0.486753
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,1,1,0.568311,0.0733611,1,0,7.8,8.79997,16.6,3.40003,984.99,998.13,0.847009,3.24701,3.17683E-05,0.846977,0.752313,0.0946644,2.4,0.309074,1.96004,,0,0,0,0,0,1,0,0,1,1,0.153023,6.93665,3.97104,1.00985,0.00137392,0.00475627,0.0126638,0.0300362,0.0740222,0.164083,0.291499,0.421566
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,1,1,0.566006,0.0688367,1,1,9.8,6.79997,16.6,3.40003,999.908,887.891,0.84438,3.24438,3.18648E-05,0.844349,0.801018,0.0433305,2.4,2.25001,0.189998,,0,0,0,0,0,0,1,0,1,1,0.155651,7.24633,3.9831,1.04274,0.000304178,0.00132531,0.00442289,0.0127094,0.0409528,0.126277,0.295228,0.518781
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Liable,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,2.5464E-06,2.16162E-07,0.0981167,0.090401,7.07E-14,0.684574,9,9.99996,19,1.00003,998.808,1000,0.846378,0.846379,3.19999E-05,0.846346,0.846346,0,1.27795E-06,2.3467E-06,0.999998,0.164496,0.999997,2.33023E-06,2.11201E-07,2.15685E-13,4.96072E-09,2.2304E-14,4.841E-14,0,1,1,0.153654,7.00258,3.99999,1.01251,0,2.16369E-07,2.93413E-07,3.61096E-07,3.54115E-07,0.332519,0.332378,0.335102
Only Eq,Baseline,1,4,Baseline,2,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Not Liable,,MODRA CM 4 FSM 0 DM 2 LT 0.8 UPC 8E-06,6.622E-07,628,5.5452E-07,2.74558E-07,0.165936,0.164226,2.63E-15,0.482718,9,9.99997,19,1.00003,998.808,1000,0.877628,0.877628,3.2E-05,0.877596,0,0.877596,5.51277E-07,8.7141E-07,0,0.325493,0.999999,2.79959E-07,2.7308E-07,2.87278E-13,1.47767E-09,1.3602E-15,1.269E-15,0,1,1,0.122404,2.82202,4,0.559096,0.24184,0.214972,0.193133,0.179436,0.170619,8.17451E-08,4.94644E-08,4.66833E-08
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,All,,MODRA CM 4 FSM 0 DM 2 LT 1 UPC 1.2E-05,1.109E-07,736,2.201E-11,2.20086E-11,0.0625007,0.0625007,6.17E-24,0.314413,9.99989,10,19.9999,0.000109999,1000,1000,0.0001,0.0001,2.67307E-10,9.99999E-05,2.63185E-05,7.36814E-05,3.52137E-11,1.5E-11,2.895E-05,0.125001,1,4.40348E-18,2.20086E-11,3.08243E-17,3.08367E-24,4.2282E-24,1.939E-24,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.850655,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Dispute Arises,,MODRA CM 4 FSM 0 DM 2 LT 1 UPC 1.2E-05,1.109E-07,736,2.0008E-07,2.0008E-07,0.0625007,0.0625007,5.61E-20,0.314413,9,10,19,1,998.808,1000,0.909099,0.909099,4.35476E-11,0.909099,0.239262,0.669838,3.20128E-07,1.3637E-07,0.263185,0.125001,1,4.0032E-14,2.0008E-07,2.80224E-13,2.80336E-20,3.8439E-20,1.763E-20,0,1,1,0.0909009,4.5016,3.62896E-06,0.849909,0.135739,0.126997,0.119936,0.117009,0.117057,0.120076,0.127207,0.135979
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Not Litigated,,MODRA CM 4 FSM 0 DM 2 LT 1 UPC 1.2E-05,1.109E-07,736,4.403E-18,0,,,0,,9.99989,10,19.9999,0.000109999,1000,1000,0.0001,0.0001,2.67307E-10,9.99999E-05,2.63185E-05,7.36814E-05,0,0,2.895E-05,,1,4.40349E-18,0,0,0,0,0,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.850655,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001
