"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","Rounds1",1E-11,0,1,0.448453,1,1,1,1,0.158204,2.74227,4,0.505793,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.100001,,,0.999999,,,,,9.42789E-07,1.95713E-07,4.567E-8,0.664825,8.3,9.09996,17.4,2.60004,8.3,9.09996,1.6,0.9,6.9505E-7,0.900001,0.810001,6.45833E-07,0.841836,2.44184,4E-05,0.841796,7.1157E-07,0.841796,0,0.999999,0.100001,9.42789E-07,1.95713E-07,9.99446E-08,7.9957E-07,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193717,0.226569,0.227794,0.199511,0.152409,1,1,0,0,0.999999,9.42789E-07,1.95713E-07,1.53059E-8,3.036E-08
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","Truly Liable",5E-11,0,1,0.592201,1,2.0008E-07,1,1,0.110059,3.461,0.93523,1.57535,0.0902234,0.157951,0.221141,0.261967,0.268717,1,1,0.893435,0.778425,,,1.63092E-07,,,,,9.23701E-10,2.89017E-08,7.162E-9,0.903195,9.6,8.99999,18.6,1.40001,9.6,8.99999,0.4,1.5281E-7,0.4,0.4,1.35673E-07,0.16,0.88995,1.28995,9.3523E-06,0.889941,0.889941,0,0,1.63092E-7,0.9,9.23701E-10,2.89017E-08,1.13536E-09,1,0,0.251321,0.0924583,0.161559,0.223073,0.270222,0.252688,0.137723,0.191854,0.229941,0.235862,0.20462,1,2.0008E-07,2.0008E-07,1,1.63092E-07,9.23701E-10,2.89017E-08,6.9333E-10,6.4688E-9
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","Truly Not Liable",6.3E-5,0,1,0.448453,5.2541E-7,2.0008E-07,1,1,0.158204,2.74226,4,0.505792,0.258421,0.220652,0.197974,0.16615,0.156804,1,1,0.100001,0.1,,,2.0008E-07,,,,,1.87895E-13,1.60494E-14,3.41E-15,0.264525,9,9.99996,19,1.00004,9,9.99996,4.50258E-07,5.054E-07,0,5.05397E-7,4.8739E-07,0,0.841836,0.841837,4E-05,0.841796,0,0.841796,0,2.0008E-07,0.1,1.87895E-13,1.60494E-14,1.90891E-14,0,0,-0.152659,0.245127,0.235668,0.199614,0.175597,0.143994,0.193718,0.226569,0.227794,0.199511,0.152408,5.25405E-7,2.0008E-07,0.999999,3.25325E-07,2.0008E-07,1.87895E-13,1.60494E-14,2.508E-15,9.021E-16
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","Liability Strength1",0.2,0.999918,8.1669E-05,0.1,9.491E-11,1.63403E-11,1,8.1669E-05,1.03582E-05,1,4,0.26301,1,0,0,0,0,1,1,0.100001,0.100001,,,1.63403E-11,,,,,1.76972E-17,1.63360E-18,1.74E-19,0.0162686,9.99992,9.99996,19.9999,0.000121669,9.99992,9.99996,5.75705E-11,7.047E-11,9.119E-12,7.9592E-11,6.90022E-11,3.64777E-12,0.000111311,0.000111311,4.00002E-05,7.13108E-05,2.07261E-11,7.13108E-05,0,1.634E-11,0.100001,1.76972E-17,1.63360E-18,2.80804E-18,2.79157E-07,0,0.462758,0.252844,0.240654,0.198999,0.170178,0.137325,0.336605,0.297821,0.206276,0.111838,0.0474604,9.4905E-11,1.63403E-11,1,7.8565E-11,1.63403E-11,1.76972E-17,1.63360E-18,1.7081E-19,2.825E-21
"Risk Neutral CM 4 Noise 0.5,2 FSM 1","0","48","Liability Strength2",0.2,0.99993,6.97331E-05,0.3,8.663E-11,1.39522E-11,1,6.97331E-05,9.67855E-06,2,4,0.383577,0,1,0,0,0,1,1,0.100001,0.100001,,,1.39522E-11,,,,,1.35861E-17,2.45338E-18,7.66E-19,0.339247,9.99993,9.99996,19.9999,0.000109733,9.99993,9.99996,5.13927E-11,4.532E-11,1.597E-11,6.1282E-11,4.40615E-11,6.38605E-12,0.000100055,0.000100055,4.00002E-05,6.00546E-05,3.6050500000000005E-11,6.00545E-05,0,1.3952E-11,0.100001,1.35861E-17,2.45338E-18,1.65598E-18,5.72365E-07,0,0.243088,0.223931,0.224643,0.200746,0.187487,0.163193,0.238188,0.269206,0.238188,0.164974,0.0894442,8.6625E-11,1.39522E-11,1,7.2673E-11,1.39522E-11,1.35861E-17,2.45338E-18,5.0638E-19,2.6E-19
