"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecPower1",0.2,0.999921,7.89708E-05,0.1,9.368E-11,3.23335E-11,1,7.89708E-05,1.03498E-05,1,4,0.26301,1,0,0,0,0,1,1,0.35014,0.313866,,,2.572E-11,,,,,1.26454E-17,2.47814E-20,6.61E-12,0.504374,9.99992,9.99996,19.9999,0.000118971,9.99992,9.99996,2.03905E-11,3.55E-11,4.306E-12,3.9803E-11,3.08274E-11,4.30658E-13,0.000108621,0.000108621,4.00002E-05,6.8621E-05,3.8923400000000004E-11,6.86209E-05,0,2.572E-11,0.262571,1.26454E-17,2.47814E-20,2.5301E-24,5.45326E-07,0,0.560317,0.351392,0.334491,0.195958,0.0865996,0.0315593,0.553793,0.349594,0.0876368,0.00864393,0.00033157,9.3678E-11,3.23335E-11,1,6.13444E-11,2.572E-11,1.26454E-17,2.47814E-20,3.2778E-12,3.336E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecPower2",0.2,0.99993,7.01449E-05,0.3,8.678E-11,2.93129E-11,1,7.01449E-05,9.82904E-06,2,4,0.383577,0,1,0,0,0,1,1,0.391171,0.341124,,,2.13186E-11,,,,,1.12322E-17,1.86136E-19,7.99E-12,0.613009,9.99993,9.99996,19.9999,0.000110145,9.99993,9.99996,1.90712E-11,1.746E-11,5.739E-12,2.32E-11,1.46945E-11,5.73902E-13,0.000100316,0.000100316,4.00002E-05,6.03159E-05,5.14894E-11,6.03159E-05,0,2.1319E-11,0.272789,1.12322E-17,1.86136E-19,2.24733E-24,8.18149E-07,0,0.30701,0.267345,0.295087,0.224401,0.140425,0.0727416,0.259101,0.410441,0.2591,0.0649513,0.00640638,8.6785E-11,2.93129E-11,1,5.74719E-11,2.13186E-11,1.12322E-17,1.86136E-19,3.0937E-12,4.901E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecPower3",0.2,0.999939,6.08446E-05,0.5,8.091E-11,2.52545E-11,1,6.08446E-05,9.63931E-06,3,4,0.523368,0,0,1,0,0,1,1,0.432182,0.375493,,,1.87683E-11,,,,,9.74291E-18,7.11567E-19,6.49E-12,0.7242,9.99994,9.99996,19.9999,0.000100845,9.99994,9.99996,1.69645E-11,5.061E-12,1.271E-11,1.7772E-11,1.51840E-12,5.78126E-12,9.12055E-05,9.12055E-05,4.00002E-05,5.12053E-05,6.09803E-11,5.12052E-05,0,1.8768E-11,0.304788,9.74291E-18,7.11567E-19,1.94936E-24,1.12969E-06,0,6.20139E-06,0.157954,0.221799,0.240494,0.221798,0.157955,0.0613599,0.244771,0.387741,0.244769,0.0613589,8.0909E-11,2.52545E-11,1,5.56549E-11,1.87683E-11,9.74291E-18,7.11567E-19,1.7889E-12,4.697E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecPower4",0.2,0.999946,5.40607E-05,0.7,7.806E-11,2.03394E-11,1,5.40607E-05,9.82919E-06,4,4,0.683984,0,0,0,1,0,1,1,0.438836,0.37135,,,1.40376E-11,,,,,8.65662E-18,1.19153E-18,6.3E-12,0.825753,9.99995,9.99996,19.9999,9.40609E-05,9.99995,9.99996,1.51682E-11,4.806E-12,1.038E-11,1.5184E-11,1.44182E-12,3.71458E-12,8.42317E-05,8.42317E-05,4.00002E-05,4.42315E-05,5.93697E-11,4.42315E-05,0,1.4038E-11,0.237169,8.65662E-18,1.19153E-18,1.73202E-24,1.24385E-06,0,-0.307004,0.0727415,0.140425,0.224402,0.295086,0.267346,0.00640655,0.0649524,0.259102,0.410441,0.259099,7.806E-11,2.03394E-11,1,5.77206E-11,1.40376E-11,8.65662E-18,1.19153E-18,1.0981E-12,5.204E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecPower5",0.2,0.999948,5.20107E-05,0.9,7.93E-11,1.5963E-11,1,5.20107E-05,1.035E-05,5,4,0.86689,0,0,0,0,1,1,1,0.36973,0.307385,,,1.10888E-11,,,,,8.32836E-18,9.72458E-19,4.87E-12,0.899534,9.99995,9.99996,19.9999,9.20109E-05,9.99995,9.99996,1.36939E-11,1.315E-12,5.2011E-5,5.20106E-5,3.94606E-13,5.20106E-05,8.16609E-05,8.16609E-05,4.00002E-05,4.16607E-05,4.16607E-05,0,0,1.1089E-11,0.136913,8.32836E-18,9.72458E-19,1.66634E-24,1,0,-0.560324,0.0315594,0.0866006,0.195961,0.334492,0.351387,0.000331581,0.00864412,0.0876377,0.349595,0.553791,7.9302E-11,1.5963E-11,1,6.33389E-11,1.10888E-11,8.32836E-18,9.72458E-19,4.8969E-13,4.385E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,1.71665,0.2,0.2,0.2,0.2,0.2,1,1,0.9,0.9,,,1.10043E-11,,,,,8.81049E-25,8.80696E-18,1.76E-24,1,9.99999,9.99945,19.9994,0.000560499,9.99999,9.99945,5.49995E-06,1.1E-12,5.5E-06,5.49996E-6,1.10043E-13,5.50007E-07,0.00055,0.0005555,0.0005,5E-05,5E-05,0,0,1.1004E-11,0.9,8.81049E-25,8.80696E-18,1.7621E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,8.81049E-25,8.80696E-18,2.9550E-41,1.762E-24
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.46099,0.2,0.2,0.199999,0.2,0.200001,1,1,0.9,0.9,,,1.88272E-11,,,,,1.50738E-24,1.50678E-17,3.01E-24,1,9.99999,9.9999,19.9999,0.000113508,9.99999,9.9999,9.40985E-06,1.883E-12,9.4099E-6,9.40987E-6,1.88273E-13,9.41005E-07,9.40993E-05,0.000103509,1E-05,8.40993E-05,8.40993E-05,0,0,1.8827E-11,0.9,1.50738E-24,1.50678E-17,3.01477E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.50738E-24,1.50678E-17,2.6587E-41,3.015E-24
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,8.0837E-5,1.61739E-11,1,8.08369E-05,9.99929E-06,3,2,1.18788,0.2,0.2,0.199999,0.2,0.200001,1,1,0.9,0.9,,,1.61738E-11,,,,,1.29494E-24,1.29443E-17,2.59E-24,1,9.99999,9.9999,19.9999,0.000108921,9.99999,9.9999,8.0837E-06,1.8268E-5,6.2569E-6,2.45247E-5,1.82677E-05,6.25705E-07,9.08376E-05,9.89213E-05,2E-05,7.08376E-05,5.46398E-05,1.61978E-05,0,1.6174E-11,0.9,1.29494E-24,1.29443E-17,2.58989E-24,0.774018,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.08369E-5,1.61739E-11,0.999919,8.08369E-05,1.61738E-11,1.29494E-24,1.29443E-17,0,2.59E-24
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecLevel3",2E-07,0.99993,7.04259E-05,0.500001,7.0426E-5,5.99476E-05,1,7.04259E-05,9.9994E-06,3,3,0.888954,0.199999,0.2,0.2,0.2,0.200001,1,1,0.703776,0.596402,,,2.76905E-05,,,,,8.44255E-18,3.08519E-12,3.226E-5,0.697919,9.99996,9.9999,19.9999,0.000131904,9.99996,9.9999,3.14783E-05,3.0006E-5,1.5078E-5,4.5084E-05,2.5837E-05,9.85509E-06,9.04265E-05,0.000121905,3E-05,6.04265E-05,3.25782E-05,2.78483E-05,0,2.76905E-5,0.606946,8.44255E-18,3.08519E-12,1.44047E-24,0.547242,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,7.04259E-5,5.99476E-05,0.99993,1.04783E-05,2.76905E-05,8.44255E-18,3.08519E-12,9.74425E-6,2.2513E-5
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrecLevel4",1,0.999937,6.32063E-05,0.500001,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3,4,0.544165,0.2,0.2,0.2,0.2,0.200001,1,1,0.1,0.1,,,1.26463E-11,,,,,1.01211E-17,1.01252E-24,2.03E-24,0,9.99994,9.99996,19.9999,0.000103206,9.99994,9.99996,5.05853E-12,3.17E-12,1.0402E-5,1.04022E-5,9.50858E-13,1.04022E-05,9.32069E-05,9.32069E-05,4E-05,5.32069E-05,8.3322E-06,4.48747E-05,0,1.2646E-11,0.1,1.01211E-17,1.01252E-24,2.02503E-24,0.164575,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1.2646E-11,1.26463E-11,1,2.53028E-18,1.26463E-11,1.01211E-17,1.01252E-24,2.025E-24,0
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","Rounds1",2E-11,0,1,0.432284,1,1,1,1,0.148083,2.66142,3.51323,0.649747,0.26244,0.237923,0.204982,0.165088,0.129567,1,1,0.3939,0.341634,,,0.738075,,,,,4.10748E-07,2.5052E-08,0.261925,0.697919,9.1444,9.40318,18.5476,1.45242,9.1444,9.40318,0.452385,0.371563,0.20691,0.578473,0.247674,0.181381,0.851952,1.30434,3.51323E-05,0.851917,0.262014,0.589903,0,0.738075,0.254435,4.10748E-07,2.5052E-08,8.21826E-14,0.313034,0,0.0749025,0.226396,0.256694,0.219957,0.176534,0.120418,0.227245,0.260911,0.234195,0.206916,0.0707339,1,1,0,0,0.738075,4.10748E-07,2.5052E-08,0.0791226,0.182802
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","Truly Liable",1E-05,0,1,0.899998,6.0705E-6,7.41507E-07,1,1,0.198997,4.99999,3.99998,0.866892,8.27988E-07,1.10339E-06,1.32155E-06,1.29287E-06,0.999995,1,1,0.607861,0.509343,,,4.01922E-07,,,,,1.60127E-13,5.52876E-14,3.396E-7,0.808821,9.00001,9.99995,19,1.00004,9.00001,9.99995,8.9742E-07,8.2399E-8,0.999995,0.999995,2.47197E-08,0.999994,0.801043,0.801044,3.99998E-05,0.801003,0.801003,0,0,4.01922E-7,0.395551,1.60127E-13,5.52876E-14,3.20384E-20,1,0,-1.67011E-15,0.000382118,0.0100367,0.0973683,0.360438,0.531775,0.000382118,0.0100367,0.0973683,0.360438,0.531775,6.07051E-6,7.41507E-07,0.999994,5.329E-06,4.01922E-07,1.60127E-13,5.52876E-14,6.49215E-8,2.7466E-7
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","Truly Not Liable",5.3E-5,0,1,0.368173,3.9012E-7,3.20568E-07,1,1,0.150167,2.34086,4,0.44124,0.299108,0.265679,0.230453,0.204759,0,1,1,0.296404,0.265213,,,2.6524E-07,,,,,1.60128E-13,7.98811E-16,5.533E-8,0.563826,9,9.99996,19,1.00004,9,9.99996,1.46248E-07,2.267E-07,0,2.26704E-7,1.80255E-07,0,0.849873,0.849873,4E-05,0.849833,0,0.849833,0,2.6524E-07,0.21231,1.60128E-13,7.98811E-16,3.20384E-20,0,0,-4.00013E-15,0.257362,0.291037,0.239274,0.152114,0.060213,0.257362,0.291037,0.239274,0.152114,0.060213,3.90117E-7,3.20568E-07,1,6.95494E-08,2.6524E-07,1.60128E-13,7.98811E-16,2.41326E-8,3.1195E-8
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","Liability Strength1",0.2,0.999921,7.89708E-05,0.1,9.368E-11,3.23335E-11,1,7.89708E-05,1.03498E-05,1,4,0.26301,1,0,0,0,0,1,1,0.35014,0.313866,,,2.572E-11,,,,,1.26454E-17,2.47814E-20,6.61E-12,0.504374,9.99992,9.99996,19.9999,0.000118971,9.99992,9.99996,2.03905E-11,3.55E-11,4.306E-12,3.9803E-11,3.08274E-11,4.30658E-13,0.000108621,0.000108621,4.00002E-05,6.8621E-05,3.8923400000000004E-11,6.86209E-05,0,2.572E-11,0.262571,1.26454E-17,2.47814E-20,2.5301E-24,5.45326E-07,0,0.560317,0.351392,0.334491,0.195958,0.0865996,0.0315593,0.553793,0.349594,0.0876368,0.00864393,0.00033157,9.3678E-11,3.23335E-11,1,6.13444E-11,2.572E-11,1.26454E-17,2.47814E-20,3.2778E-12,3.336E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","Liability Strength2",0.2,0.99993,7.01449E-05,0.3,8.678E-11,2.93129E-11,1,7.01449E-05,9.82904E-06,2,4,0.383577,0,1,0,0,0,1,1,0.391171,0.341124,,,2.13186E-11,,,,,1.12322E-17,1.86136E-19,7.99E-12,0.613009,9.99993,9.99996,19.9999,0.000110145,9.99993,9.99996,1.90712E-11,1.746E-11,5.739E-12,2.32E-11,1.46945E-11,5.73902E-13,0.000100316,0.000100316,4.00002E-05,6.03159E-05,5.14894E-11,6.03159E-05,0,2.1319E-11,0.272789,1.12322E-17,1.86136E-19,2.24733E-24,8.18149E-07,0,0.30701,0.267345,0.295087,0.224401,0.140425,0.0727416,0.259101,0.410441,0.2591,0.0649513,0.00640638,8.6785E-11,2.93129E-11,1,5.74719E-11,2.13186E-11,1.12322E-17,1.86136E-19,3.0937E-12,4.901E-12
"Risk Neutral CM 1 CN 0.4 LT 0.8","0","44","Liability Strength3",0.2,0.999939,6.08446E-05,0.5,8.091E-11,2.52545E-11,1,6.08446E-05,9.63931E-06,3,4,0.523368,0,0,1,0,0,1,1,0.432182,0.375493,,,1.87683E-11,,,,,9.74291E-18,7.11567E-19,6.49E-12,0.7242,9.99994,9.99996,19.9999,0.000100845,9.99994,9.99996,1.69645E-11,5.061E-12,1.271E-11,1.7772E-11,1.51840E-12,5.78126E-12,9.12055E-05,9.12055E-05,4.00002E-05,5.12053E-05,6.09803E-11,5.12052E-05,0,1.8768E-11,0.304788,9.74291E-18,7.11567E-19,1.94936E-24,1.12969E-06,0,6.20139E-06,0.157954,0.221799,0.240494,0.221798,0.157955,0.0613599,0.244771,0.387741,0.244769,0.0613589,8.0909E-11,2.52545E-11,1,5.56549E-11,1.87683E-11,9.74291E-18,7.11567E-19,1.7889E-12,4.697E-12
